screen_name,tweet,favorite_count,retweet_count,reply_to,n_user_mentions,n_hashtags,n_urls,user_mentions,hashtags
annuca,"Nadie haciendo lo mismo consigue resultados diferentes ☝🏻",0,0,,0,0,0,"",""
javo_gye,"I'm at Cinemark in Guayaquil; Guayas https://t.co/vTJayZKFEd",0,0,,0,0,1,"",""
GabyJFloresM,"❤️",0,0,,0,0,0,"",""
Osvy1984,"@AngelPe08035744 @William_SeedXXX Siiii",0,0,AngelPe08035744,2,0,0,"AngelPe08035744;William_SeedXXX",""
cesarito2007,"@JCC2713 @Texeira7 @fmolestinae Los jugadores no son niños...que es eso de buen ejemplo? Ridiculez...sino tampoco deberían ir Velasco que también dicen que estaba en el piso 17.",0,0,JCC2713,3,0,1,"JCC2713;Texeira7;fmolestinae",""
JennyHilll,"@EduardPowell @VinuezaCristin1 Por la prepotencia de este hombre estoy segura que nunca fue sacerdote que se robó el hábito para engañar la Asamblea debe hacerse respetar ya es hora de impartir justicia",0,0,EduardPowell,2,0,1,"EduardPowell;VinuezaCristin1",""
javo_gye,"I'm at Fantasías del Conquistador in Guayaquil; Guayas https://t.co/SStb6KTqF4",0,0,,0,0,1,"",""
cesarito2007,"@Texeira7 @JCC2713 @fmolestinae En donde armó la farra?",0,0,Texeira7,3,0,0,"Texeira7;JCC2713;fmolestinae",""
flash_ito,"La ley es para todos. Una policía no usa casco en moto pese a que pasaron ante agentes @CTEcuador  en semáforo por La Joya. Atentos @CTEcuador @ATMGuayaquil @williamludena https://t.co/y1o6QjkeKa",0,0,,1,0,1,"CTEcuador",""
cesarito2007,"@Texeira7 @JCC2713 @fmolestinae Ya confirmaron a los que estaban de farra? Después del partido?",0,0,Texeira7,3,0,0,"Texeira7;JCC2713;fmolestinae",""
TatianaRodrigz,"@Cuchitohacker33 @Alfachackra @FrontezaCortal @Alethleia Su amor al encebollado (?)",0,0,Cuchitohacker33,4,0,0,"Cuchitohacker33;Alfachackra;FrontezaCortal;Alethleia",""
LalyArce1110,"¿algún alma caritativa que tenga su promo de ENTEL y quiera ir al cine (conmigo) a ver #endgame hoy? xD",0,0,,0,1,0,"","endgame"
AlexanderGouss1,"All parents should ask themselves the following: Do i want my children to be safe or strong?",0,0,,0,0,0,"",""
fernandorozcom,"@FannyZamudio1 @Educacion_Ec @silvitabuendia @LoloMino @pametroya @SurkunaEc @CarlaMaldonadoP @ClaudiaRoura @tinocotania es una neonazi a sueldo de bolsonaro de la extrema derecha  la traen para adoctrinar e incentivar el delito de odio en el sistema educativo.. No deberían permitirlo @MinInteriorEc   @Educacion_Ec @CIgualdadGenero @Lenin @PresidenciaES",0,0,FannyZamudio1,8,0,1,"FannyZamudio1;Educacion_Ec;silvitabuendia;LoloMino;pametroya;SurkunaEc;CarlaMaldonadoP;ClaudiaRoura",""
Socioempleo_ec,"ATENCION AL CLIENTE POLIFUNCIONAL; $394 - $500; PICHINCHA/QUITO; https://t.co/LTn9z9iy69 https://t.co/uetQ6x36yD",0,0,,0,0,1,"",""
cesarito2007,"@Texeira7 @JCC2713 @fmolestinae Entonces tambien ha de estar Velasco ahi?",0,0,Texeira7,3,0,0,"Texeira7;JCC2713;fmolestinae",""
yoli_happy123,"SANCION DE POR VIDA",0,0,,0,0,0,"",""
willianJxd,"Lo más bello de mí Twitter ❤️🌈",0,0,,0,0,0,"",""
minagriperu,"¡Pongamos todo en el campo! Siempre unidos por un mismo objetivo. #ArribaPeru 💪🇵🇪 https://t.co/jGjrPsBmiT",0,0,,0,1,0,"","ArribaPeru"
mcsi__,"I paid $5 for a mani &amp; pedi here in Ecuador; wow life is great 🤧",0,0,,0,0,0,"",""
Socioempleo_ec,"VENDEDORES DE MOSTRADOR  PARA CENTRO COMERCIAL; $394 - $500; PICHINCHA/QUITO; https://t.co/uIszUXYnLr https://t.co/U9MlHMyoyb",0,0,,0,0,1,"",""
Socioempleo_ec,"MENSAJERO; $394 - $500; GUAYAS/GUAYAQUIL; https://t.co/7VrIj2HuEc https://t.co/ghX9MJxK0Q",0,0,,0,0,1,"",""
cesarito2007,"@Texeira7 @JCC2713 @fmolestinae Usted se esta imaginando; porque nadie ha comprobado quien estaba ahi...pero es fácil en este país hablar mal de la gente...",0,0,Texeira7,3,0,1,"Texeira7;JCC2713;fmolestinae",""
WaykaPeru,"La congresista @KarinaBeteta01 cuestionó la veracidad de los chats fujimoristas del grupo “La Botika” que fueron difundidos por medios de comunicación.",0,0,,1,0,1,"KarinaBeteta01",""
Dierolva,"@CONMEBOL xq se tiene q llamar @CopaAmerica si solo juegan equipos de America del Sur con 2 invitados; se tiene q llamar Copa America del Sur; cuando juegue America central y Norte allí si se debería llamar copa América; las cosas como son.",0,0,CONMEBOL,2,0,1,"CONMEBOL;CopaAmerica",""
franklinjacome,"@Rocktuber Mejor llevanos Diosito! Pensaba q la cumbia metalera era el extremo; pero esto es el colmo; jaja",0,0,Rocktuber,1,0,0,"Rocktuber",""
Socioempleo_ec,"VENDEDOR TECNICO GQUIL; $501 - $750; GUAYAS/GUAYAQUIL; https://t.co/bivwnEEpyF https://t.co/QLO4C5Ref0",0,0,,0,0,1,"",""
Dimarvesa,"Tu mejor Opcion !!!!  🌐🌏🌐 https://t.co/dlbpEj3oVP  📧 📩 ventas@dimarve.com   📱📲 (+593) 0986153034  @dimarvesa   ♻️♻️♻️ #botas #boots #epp #seguridad #industrial #plasticos #rollos #proteccion #contactanos #empaques #cintas… https://t.co/VhZBqsQQ1o",0,0,,1,0,2,"Dimarvesa",""
spideyjoness,"Ffh comes out tomorrow in my country!!!!!",0,0,,0,0,0,"",""
perealanr,"#LIBERTADPARAJORGEGLAS",0,0,,0,1,0,"","LIBERTADPARAJORGEGLAS"
fernandopincay,"la vanidad es mi mejor amiga; me la compré #NewProfilePic https://t.co/UZtXcynf7B",0,0,,0,1,0,"","NewProfilePic"
Vctor72314587,"@allisonazul Super previa dirá falta 3 horas jajajjaa",0,0,allisonazul,1,0,0,"allisonazul",""
fernandorozcom,"@andrestacle @dieguisherrera @Cromerofr porque se les cae cada vez  más la máscara a los curuchupas provida",0,0,andrestacle,3,0,0,"andrestacle;dieguisherrera;Cromerofr",""
fernandopincay,"Disney está teniendo serios problemas",0,0,,0,0,0,"",""
AlejandroPuga,"@silvitabuendia ¿Hay pruebas de que esa mujer no es un troll? Porque sus publicaciones sobrepasan lo absurdo.",0,0,silvitabuendia,1,0,0,"silvitabuendia",""
jamille_vo,"💓",0,0,,0,0,0,"",""
JennyHilll,"@CynthiaViteri6 Felicitaciones Cynthia por restablecer la seguridad para los guayaquileños así con hechos es que se gobierna",0,0,CynthiaViteri6,1,0,0,"CynthiaViteri6",""
Gilmarmome,"Sólo necesito personas en mi vida que me hablen las cosas en la cara y no a mis espaldas.",0,0,,0,0,0,"",""
WaykaPeru,".@KarinaBeteta01: “¿A ustedes les consta que esas son las comunicaciones que hemos nosotros escrito?"; señaló la congresista de @FuerzaPopularPe; sobre la difusión del chat “La Botika”.",0,0,WaykaPeru,1,0,1,"KarinaBeteta01",""
ColdasiceV,"@fernandorozcom @LuisitoAnton25 @_SaraWinter @MinInteriorEc @ministeriosalud @MinisterioEduc @CIgualdadGenero @Lenin @PresidenciaES @silvitabuendia @soleangusfr @ecuainm @sybelmartinez @pametroya @LizCucuMoreno @DianaIMaldonado @MaraJtiva Me vale si es extrema derecha ; tú conentario de nazi eso guárdatelo oara las feminazis que quieren matar bebés no nacidos ‼️lo que tratamos es que NO IMPONGAN IDEOLOGÍA DE GÉNERO EN ESCUELAS 🆘🇪🇨",0,0,fernandorozcom,7,0,1,"fernandorozcom;LuisitoAnton25;_SaraWinter;MinInteriorEc;ministeriosalud;MinisterioEduc;CIgualdadGenero",""
dhanna,"Las señales vienen de formas extrañas. Estaba súper triste y acabo de cargar a una niña recién nacida y se me rio algunas veces. Y nada; me derretí y me alivió un poquito. La vida es bella.",0,0,,0,0,1,"",""
lerique81,"Dejaron está carta por debajo de la puerta ...  Pobrecilla Gloria; que la ponen a escribir cartas masivas; o será que quizá no tiene nada más que hacer.  #oldFashioned Spam #arrepientete que viene #jebus https://t.co/BbI3mQZWtV",0,0,,0,0,1,"",""
belenojeda_,"Hoy en rc una vieja retrógrada me vio de pies a cabeza e hizo cara de horror; comenzó a decir mil pendejadas de mí solo porque me vio vestida así. Por respeto; y por no perder mi valioso tiempo; no le dije nada. Dejen a la gente hacer lo que les plazca; sufridores hptas! https://t.co/2hqh4fBc11",0,0,,0,0,1,"",""
fernandopincay,"volverás desde tu infierno; con el rabo entre los cuernos implorando una vez más",0,0,,0,0,0,"",""
marielamona70,"@Sidan69 @ByronMorenoR Por qué; hasta cuándo van a seguir con lo mismo? Ya supérenlo!",0,0,Sidan69,2,0,0,"Sidan69;ByronMorenoR",""
adrian_herasf,"@estebanavila No se yo digo porque hay una tendencia por parte de la prensa de la Sierra; y no es por Sampaoli si fuese Almada que también me parece buen técnico estoy seguro que tus colegas le pegan",0,0,estebanavila,1,0,1,"estebanavila",""
Melp_Melp,"@LeveroneBolivar @Arcotel_ec @NetlifeEcuador En el contrato dice; permanecía de 2 años",0,0,LeveroneBolivar,3,0,0,"LeveroneBolivar;Arcotel_ec;NetlifeEcuador",""
Socioempleo_ec,"POLIFUNCIONAL (ATENCIÓN AL CLIENTE - VENTAS - CAJA-CONTROL-INTERNO); $394 - $500; PICHINCHA/QUITO; https://t.co/B9ype6ajsb https://t.co/y0JEsKYEHw",0,0,,0,0,1,"",""
melissaszamorah,"Me compré algo para exfoliarme mi carita y no puedo con la chochera🥰",0,0,,0,0,0,"",""
marielamona70,"@fcByronOjeda @ByronMorenoR @LaRadioRedonda Qué ridículo comentario!",0,0,fcByronOjeda,3,0,0,"fcByronOjeda;ByronMorenoR;LaRadioRedonda",""
Vctor72314587,"@Diegopaulav Igual ahí estaré bombillo mi viejo amigo",0,0,Diegopaulav,1,0,0,"Diegopaulav",""
Socioempleo_ec,"MEDICO VETERINARIO ZOOTECNITA (QUE RESIDA EN HACIENDA); $501 - $750; GUAYAS/EL EMPALME; https://t.co/luioDCvSQL https://t.co/DAwIMqUuHs",0,0,,0,0,1,"",""
Socioempleo_ec,"ADMINISTRADOR DE HACIENDA GANADERA (QUE RESIDA EN HACIENDA); $1501 - $2000; GUAYAS/EL EMPALME; https://t.co/EBBcF0wl0g https://t.co/zqs8RtkSG5",0,0,,0,0,1,"",""
garciabella97,"No supero que todavía no sirve Instagram",0,0,,0,0,0,"",""
fernandopincay,"vaya momento para tener acné hp",0,0,,0,0,0,"",""
fernandopincay,"donde no lo llamas; aparece - el acné",0,0,,0,0,0,"",""
GZuritaESPOL,"Gran polémica en #USA por el contenido de las preguntas de la boleta censal de 2020. En #Ecuador desconocemos el contenido de la boleta del censo del año venidero",0,0,,0,2,1,"","USA;Ecuador"
noti_f1,"@tatylindao Le invito un café... para que se relaje...",0,0,tatylindao,1,0,0,"tatylindao",""
fernandopincay,"y eso que no he estado comiendo grasa (:",0,0,fernandopincay,0,0,0,"",""
Mdzajohan,"@allanmarthinez https://t.co/A2J9NWoW6E",0,0,allanmarthinez,1,0,0,"allanmarthinez",""
wanda_wonderful,"Eslaboncito @ZambranoMazzini",0,0,,1,0,0,"ZambranoMazzini",""
Bully_DeSucre,"Con Jorge Sampaoli la FEF nos está invita a soñar; obviamente si se da; pero; quisiera saber cómo haría con su fútbol de alta intensidad con jugadores del llano jugando en la altura de Quito. ¿Cambiaría su estilo?",0,0,,0,0,1,"",""
thefloodgate,"@PolyUgarteG @luci_nev @rosannaoficial @BastaImpunidad @Lenin @fabriciocorread @ONU_es https://t.co/Js1NgUaSsR",0,0,thefloodgate,7,0,1,"PolyUgarteG;luci_nev;rosannaoficial;BastaImpunidad;Lenin;fabriciocorread;ONU_es",""
Socioempleo_ec,"ASISTENTE CONTABLE DE CUENTAS POR PAGAR; $501 - $750; ZAMORA CHINCHIPE/EL PANGUI; https://t.co/pxddSPfkWA https://t.co/srA5rwadvC",0,0,,0,0,1,"",""
fernandorozcom,"@ColdasiceV @LuisitoAnton25 @_SaraWinter @MinInteriorEc @ministeriosalud @MinisterioEduc @CIgualdadGenero @Lenin @PresidenciaES @silvitabuendia @soleangusfr @ecuainm @sybelmartinez @pametroya @LizCucuMoreno @DianaIMaldonado @MaraJtiva despenalización del aborto en casos de menores de edad violadas es darle la opción de elegir su embarazo tontito exaltado fanático !!... waoooo hasta yo me cagó de risas de la paranoia de que te van a pasar la homosexualidad ja ja ja eso no es contagioso shunsho",0,0,ColdasiceV,8,0,1,"ColdasiceV;LuisitoAnton25;_SaraWinter;MinInteriorEc;ministeriosalud;MinisterioEduc;CIgualdadGenero;Lenin",""
GermanAnda,"@vjleonc93 Imagine eso pero creo q tendrá más loud jugar q antes obviamente",0,0,vjleonc93,1,0,0,"vjleonc93",""
thefloodgate,"@PolyUgarteG @luci_nev @rosannaoficial @BastaImpunidad @Lenin https://t.co/Js1NgUaSsR",0,0,PolyUgarteG,5,0,1,"PolyUgarteG;luci_nev;rosannaoficial;BastaImpunidad;Lenin",""
JoseGarciaCano7,"@blogcyh Es normal. La izquierda caviar persigue a todos sus oponentes y aquellos que no comulgan sus estúpidas ideologías. EL terrorismo lo llevan insertado en sus cerebros de borregos.",0,0,blogcyh,1,0,1,"blogcyh",""
marielamona70,"@Titan_Marshall @ByronMorenoR Primero: fueron 6 minutos extras; de eso 6 minutos; desperdiciaron 4:38; en total fueron 10:38; los mismos que le dieron a Barcelona; no es que le dieron los minutos solo a la Liga; partido juzgado y cerrado; ya supérenlo!",0,0,Titan_Marshall,2,0,1,"Titan_Marshall;ByronMorenoR",""
lerique81,"@aremarvifri @GrupoTVCableEC A mí una vez me invitaron a ver la final de la champions en el mall del Sol. Pero fue una sola vez.",0,0,aremarvifri,2,0,0,"aremarvifri;GrupoTVCableEC",""
TatianaRodrigz,"@aremarvifri @GrupoTVCableEC De ley es estafa 😂🤣",0,0,aremarvifri,2,0,0,"aremarvifri;GrupoTVCableEC",""
jhonattanBSC,"@FreddyGerardo78 @GermanAnda creo que es jugador libre ahora.",0,0,FreddyGerardo78,2,0,0,"FreddyGerardo78;GermanAnda",""
lerique81,"Arroz verde ... 🧟",0,0,,0,0,0,"",""
Bully_DeSucre,"Con Jorge Sampaoli la FEF nos está invitando a soñar; obviamente si se da; pero; quisiera saber cómo haría con su fútbol de alta intensidad con jugadores del llano jugando en la altura de Quito. ¿Cambiaría su estilo?",0,0,,0,0,1,"",""
pafloru,"🖤  https://t.co/JwZXnFEazR",0,0,,0,0,1,"",""
lerique81,"@RominaDGA @lissetteCv6 El amor de tu vida también me falló a mí ... Debe ser algo general",0,0,RominaDGA,2,0,0,"RominaDGA;lissetteCv6",""
PauloLimabo,"#ExcelenciaEnServicio",0,0,,0,1,0,"","ExcelenciaEnServicio"
fernandopincay,"300 preguntas en un cuestionario solo para que me toquen 20 (: que dolor",0,0,,0,0,0,"",""
Socioempleo_ec,"ATENCION AL CLIENTE CON DISCAPACIDAD; $394 - $500; PICHINCHA/QUITO; https://t.co/OvWqyMoNd0 https://t.co/SQNyHDWZVD",0,0,,0,0,1,"",""
JennyHilll,"@CristinaReyesec @Lenin Yo espero que Ud Cristina  el As. Castanier y el As Tello  nos ayuden desde la Asamblea a presionar para que nos paguen pues los jubilados no somos burla de nadie ya es hora de cumplir",0,0,CristinaReyesec,2,0,1,"CristinaReyesec;Lenin",""
JuleixyR,"@JGMF11 Y que le pasó ?",0,0,JGMF11,1,0,0,"JGMF11",""
fernandopincay,"si yo fuera un chico - If I were a boy",0,0,,0,0,0,"",""
calenturosogye,"@Amparo_Medina @lilyariasok @Canidza @marcialpg @ElianaCabrera9 @LaCristiFranco @JulietaSagnay @Litardo_Loor @ConParticipa @fernandoEWTN @HectorYepezM Eres una mujer repugnante y asquerosa por denigrar a un grupo de la sociedad. Espero tu marido heterosexual que a tus espaldas se acuesta con hombres. Nunca te infecte ninguna enfermedad y que vivas siempre pura maldita perra que ni la gripe te lleve.",0,0,Amparo_Medina,8,0,1,"Amparo_Medina;lilyariasok;Canidza;marcialpg;ElianaCabrera9;LaCristiFranco;JulietaSagnay;Litardo_Loor",""
marielamona70,"@audittaxifrs @ByronMorenoR Prueba que le pagaron...ya sus comentarios dan vergüenza.",0,0,audittaxifrs,2,0,0,"audittaxifrs;ByronMorenoR",""
Socioempleo_ec,"ANALISTA DE PROYECTOS DE CONSTRUCCIÓN; $394 - $500; PICHINCHA/QUITO; https://t.co/iJsRVktuYU https://t.co/gtbq37oGuj",0,0,,0,0,1,"",""
oswaldopenacab,"Calla traficante",0,0,,0,0,0,"",""
luisfertriguero,"Nada como un #PizzeChesse 🥖❤️ en @Mik0nos  📍Hotel Oro Verde Guayaquil  📍Guayaquil  📍Gourmet Delly El Capitan en Hotel Oro Verde Guayaquil https://t.co/4fXLsFdga3",0,0,,1,1,1,"Mik0nos","PizzeChesse"
Socioempleo_ec,"POLIFUNCIONAL (ATENCIÓN AL CLIENTE - VENTAS - CAJA-CONTROL-INTERNO); $394 - $500; PICHINCHA/QUITO; https://t.co/9eXwh1B4QV https://t.co/Avg9Phw3AM",0,0,,0,0,1,"",""
giovannialv,"@DiegoArcos14 @PoliciaEcuador Cuéntanos",0,0,DiegoArcos14,2,0,0,"DiegoArcos14;PoliciaEcuador",""
R23Era,"@alvarosarco @Pedro_Olaechea Estoy de acuerdo; el señor  Olaechea a demostrado ser harina de otro costal; A Belaunde no le tengo confianza; critica al Gobierno.; pero a las finales siempre lo apoya.",0,0,alvarosarco,2,0,1,"alvarosarco;Pedro_Olaechea",""
deevillacreses,"@MenesesJuan Conejo? (Porque lo vende mi familia) 😂",0,0,MenesesJuan,1,0,0,"MenesesJuan",""
davidaguirre1,"@hugomatam Igualmente pana!",0,0,hugomatam,1,0,0,"hugomatam",""
giovannialv,"@pedroloor80 @vicenteopi @michel_briones @majo_carrion @CPCCS @jcarlostuarez @eluniversocom Puerco",0,0,pedroloor80,7,0,0,"pedroloor80;vicenteopi;michel_briones;majo_carrion;CPCCS;jcarlostuarez;eluniversocom",""
mayrabravopanta,"Aquí mientras espero voy escuchando los nombres para más raros que tienen las personas",0,0,,0,0,0,"",""
marieleins,"@elpuntodp @FEFecuador y ya tienen dinero para la multa para la rescisión del contrato??lo que ganarìa un profesor en 200 años de trabajo",0,0,elpuntodp,2,0,0,"elpuntodp;FEFecuador",""
fernandorozcom,"@ColdasiceV @LuisitoAnton25 @_SaraWinter @MinInteriorEc @ministeriosalud @MinisterioEduc @CIgualdadGenero @Lenin @PresidenciaES @silvitabuendia @soleangusfr @ecuainm @sybelmartinez @pametroya @LizCucuMoreno @DianaIMaldonado @MaraJtiva el reconocimiento de las familias diversas por el estado ecuatoriano y los instrumentos internacionales esta en la Constitución del 2008 por si te estoy eterando recién y estas muy ignorante de todo ..lee un poquito más sobre el asunto para que opines y No ser un repetidor https://t.co/j4zgwoJxdl",0,0,ColdasiceV,8,0,1,"ColdasiceV;LuisitoAnton25;_SaraWinter;MinInteriorEc;ministeriosalud;MinisterioEduc;CIgualdadGenero;Lenin",""
freddyferruzola,"Telegram? Naaa #VeroTrueSocial ✅ is the new thing. 📱 https://t.co/gLmvhlFI4k",0,0,,0,1,0,"","VeroTrueSocial"
mayrabravopanta,"Ahora si; me descontento de todo hasta mañana 🥺",0,0,,0,0,0,"",""
Jrnochi,"@Texeira7 @BarcelonaSC @elnacionalec Wacho Vera",0,0,Texeira7,3,0,0,"Texeira7;BarcelonaSC;elnacionalec",""
marielamona70,"Los comentarios a este tuit...por un partido de fútbol hace décadas; qué tienen en el cerebro estas personas? Gente que ni siquiera sabe el tipo exacto extra... qué pereza! No tienen idea de lo que hablan. Ya supérenlo; no lo quieren leer; dejen se seguirlo y listo!",0,0,,0,0,1,"",""
giovannialv,"Ahí está",0,0,,0,0,0,"",""
mayrabravopanta,"Ahora si; me desconecto de todo hasta mañana 🥺",0,0,,0,0,0,"",""
carlosjavierPa,"Los “influencers” Han de estar sin trabajo el día de hoy 😅",0,0,,0,0,0,"",""
leo_aguirre_ec,"Las obras que construyo @MashiRafael son excelentes... Nada; en la plataforma financiera por lo menos dos veces al mes se revienta un vidrio del bloque central. Por qué será? Calidad extrema? Recuerdan cómo se inundó? Con infinito amor; es hora de fiscalizar @Lenin estás obras.",0,0,,1,0,1,"MashiRafael",""
RP_beaeli,"Estoy modo cande hoy 🤷🏾‍♀️🤦🏽‍♀️ @kndmolfese https://t.co/vGiFtbMo5V",0,0,,1,0,0,"kndmolfese",""
garciabella97,"YA NO QUIERO ESCRIBIR QUIERO ENVIAR AUDIOS:(",0,0,,0,0,0,"",""
pantanthony,"@LucioFernando21 bueno si es Rainer si que venga ya jajaja",0,0,LucioFernando21,1,0,0,"LucioFernando21",""
mielesdiegol,"@denissearguello @TindyCorrea Tras esooo mentirosas jajajajajaja",0,0,denissearguello,2,0,0,"denissearguello;TindyCorrea",""
Freddy_Bsc,"Me gusta verlos en el lado que por más de 10 años nosotros estuvimos... Bienvenidos!!! Es la forma como se maneja el correismo.",0,0,,0,0,1,"",""
reiber_1980,"@mayrapocha Jajajajajajaja 🐗",0,0,mayrapocha,1,0,0,"mayrapocha",""
pantanthony,"Acabo de quemar mi cerebro cuadrando mis cuentas csmm",0,0,,0,0,0,"",""
RP_beaeli,"Estoy modo @kndmolfese 🤷🏾‍♀️🤦🏽‍♀️😭 #whatsappdown #instagramdown #facebookdown https://t.co/Y25jTRFujS",0,0,,1,3,0,"kndmolfese","whatsappdown;instagramdown;facebookdown"
RoddyLopz,"@Rock_1121 Por las huevas estas en la boca del lobo",0,0,Rock_1121,1,0,0,"Rock_1121",""
Jaime14662710,"@jorgejhorlfl @JusticeVeraEC Pobre cura...el diablo se lo va a llevar téngalo por seguro..el cura no vale nada.. ni le den importancia.",0,0,jorgejhorlfl,2,0,0,"jorgejhorlfl;JusticeVeraEC",""
MeroGrego,"Que pésima atención en el hospital de ceibos del @IESSec @iessceibos no sé clase de médicos tienen allí que ni siquiera tocan a sus pacientes en una revisión y para variar me exigen q saqué cita por consulta externa xq no me pueden atender!!! Una estupidez completa!",0,0,,2,0,1,"IESSec;iessceibos",""
davidaguirre1,"Bien; no dejemos que el hampa siga ganando la pelea; por ahora va adelante. Es tiempo de ponerles un alto.",0,0,,0,0,0,"",""
Steevzs,"Que será del día en que se caiga twitter?",0,0,,0,0,0,"",""
EcoLJPensikkala,"@Ulkoministerio @BusinessFinland @TekesStartup @VTTFinland @AaltoUniversity @KauppalehtiFi @K2HEL @visitfinlandFI @proecuadoreu @kauppapol",0,0,Ulkoministerio,8,0,1,"Ulkoministerio;BusinessFinland;TekesStartup;VTTFinland;AaltoUniversity;KauppalehtiFi;K2HEL;visitfinlandFI",""
Mdzajohan,"@teo_spider Exageradoooooo!.",0,0,teo_spider,1,0,0,"teo_spider",""
Socioempleo_ec,"MOTORIZADO ENTREGAS A DOMICILIO SANTO DOMINGO; $394 - $500; PICHINCHA/QUITO; https://t.co/NawpKSq6EW https://t.co/htP4BMBlYs",0,0,,0,0,1,"",""
Socioempleo_ec,"MEDICO RADIOLOGO; $1501 - $2000; PICHINCHA/QUITO; https://t.co/4mHjuHebhr https://t.co/1YaQQvLPww",0,0,,0,0,1,"",""
LalyArce1110,"Acabo de subirles mi review SIN SPOILERS de #SpidermanFarFromHome  https://t.co/y3ubEY5zne https://t.co/njimQ2SG5p",0,0,,0,1,1,"","SpidermanFarFromHome"
